Timestamp,RTU: Supply Air Temperature,RTU: Return Air Temperature,RTU: Supply Air Fan Status,RTU: Circuit 1 Discharge Temperature,RTU: Circuit 1 Condenser Outlet Temperature,RTU: Circuit 1 Suction Temperature,RTU: Circuit 2 Discharge Temperature,RTU: Circuit 2 Condenser Outlet Temperature,RTU: Circuit 2 Suction Temperature,RTU: Circuit 1 Discharge Pressure,RTU: Circuit 1 Condenser Outlet Pressure,RTU: Circuit 1 Suction Pressure,RTU: Circuit 2 Discharge Pressure,RTU: Circuit 2 Condenser Outlet Pressure,RTU: Circuit 2 Suction Pressure,RTU: Supply Air Volumetric Flow Rate,RTU: Electricity,RTU: Natural Gas,Occupancy Mode Indicator,Terminal: Room 102 Air Humidity,Terminal: Room 103 Air Humidity,Terminal: Room 104 Air Humidity,Terminal: Room 105 Air Humidity,Terminal: Room 106 Air Humidity,Terminal: Room 202 Air Humidity,Terminal: Room 203 Air Humidity,Terminal: Room 204 Air Humidity,Terminal: Room 205 Air Humidity,Terminal: Room 206 Air Humidity,Terminal: Room 102 Air Temperature,Terminal: Room 103 Air Temperature,Terminal: Room 104 Air Temperature,Terminal: Room 105 Air Temperature,Terminal: Room 106 Air Temperature,Terminal: Room 202 Air Temperature,Terminal: Room 203 Air Temperature,Terminal: Room 204 Air Temperature,Terminal: Room 205 Air Temperature,Terminal: Room 206 Air Temperature,Terminal: Room Air Temperature Heating Setpoint,Terminal: Room Air Temperature Cooling Setpoint,HVAC System: Electricity,Lighting System: Electricity,Lighting System: Control Command,RTU: Compressor 1 On/Off Status,RTU: Compressor 2 On/Off Status,RTU: Fan Electricity ,VAV Box: Room 102 Reheat Status,VAV Box: Room 103 Reheat Status,VAV Box: Room 104 Reheat Status,VAV Box: Room 105 Reheat Status,VAV Box: Room 106 Reheat Status,VAV Box: Room 202 Reheat Status,VAV Box: Room 203 Reheat Status,VAV Box: Room 204 Reheat Status,VAV Box: Room 205 Reheat Status,VAV Box: Room 206 Reheat Status,VAV Box: Room 102 Air Temperature,VAV Box: Room 103 Air Temperature,VAV Box: Room 104 Air Temperature,VAV Box: Room 105 Air Temperature,VAV Box: Room 106 Air Temperature,VAV Box: Room 202 Air Temperature,VAV Box: Room 203 Air Temperature,VAV Box: Room 204 Air Temperature,VAV Box: Room 205 Air Temperature,VAV Box: Room 206 Air Temperature,Fault Detection Ground Truth
2/4/2018 19:17,51.21,69.55,1,107.7,72.79,50,64.98,50.18,65.05,238.2,NA,179.4,172.4,172.3,174.7,3173,56.32252,0,1,32.39,32.18,32,29.15,30.98,36.82,36.42,30.89,30.24,30.49,71.21,71.32,70.81,72.45,71.47,68.88,67.37,72.05,72.62,73.03,69.8,75.2,393.50722,26.86832,1,1,0,27.93285,1,0,1,1,1,1,1,1,1,1,69.94,53.41,73.01,71.44,69.57,57.12,65.31,73.3,78.32,79.22,1
2/4/2018 19:18,59.65,69.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3161,30.23873,0,1,32.66,32.29,32.13,29.32,31.1,37.05,36.65,30.95,30.36,30.61,70.95,71.22,70.62,72.27,71.34,68.68,67.26,71.83,72.44,72.75,69.8,75.2,376.81803,26.85293,1,0,0,28.53306,1,0,1,1,1,1,1,1,1,1,71.55,54.62,74.94,73.08,70.36,60.83,70.78,76.81,82.9,81.5,1
2/4/2018 19:19,64.31,69.54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3148,30.23873,0,1,32.91,32.41,32.3,29.49,31.19,37.17,36.7,31.04,30.42,30.74,70.75,71.13,70.57,72.05,71.24,68.61,67.31,71.74,72.29,72.58,69.8,75.2,376.1268,26.86832,1,0,0,28.57923,1,0,1,1,1,1,1,1,1,1,74.76,57.36,78.33,76.4,72.64,64.79,75.86,80.8,87,84.9,1
2/4/2018 19:20,64.45,69.59,1,100,67.72,58.51,67.13,61.49,66.51,293.5,NA,142.8,186.8,186.4,187,3154,77.32805,0,1,33.12,32.49,32.42,29.62,31.26,37.23,36.48,31.18,30.56,30.85,70.53,71.07,70.44,71.98,71.16,68.56,67.38,71.62,72.21,72.47,69.8,75.2,427.05929,26.86447,1,1,0,28.44072,1,0,1,1,1,1,1,1,1,1,77.33,59.58,80.9,79.14,74.96,67.81,75.55,83.2,89.3,87,1
2/4/2018 19:21,56.99,69.65,1,108.4,61.41,55.84,65.82,57.17,64.93,278.7,NA,132.6,168.3,167.9,168.6,3141,101.3344,0,1,33.23,32.49,32.52,29.71,31.26,37.14,36.23,31.38,30.62,30.98,70.34,71.03,70.34,71.89,71.17,68.64,67.63,71.57,72.14,72.36,69.8,75.2,453.38593,26.85293,1,1,0,27.84051,1,0,1,1,1,1,1,1,1,1,77.07,59.34,80.3,79.02,75.54,67.41,72.41,81.1,86.5,85.7,1
2/4/2018 19:22,53.1,69.61,1,109.2,68.8,41.59,64.82,52.92,64.59,284.4,NA,136.5,157.9,157.6,159.3,3155,101.3344,0,1,33.38,32.5,32.61,29.74,31.23,37.02,36.04,31.63,30.67,31.04,70.22,71.01,70.25,71.87,71.21,68.67,67.74,71.49,72.03,72.17,69.8,75.2,457.72562,26.84523,1,1,0,27.702,1,0,1,1,1,1,1,1,1,1,75.47,57.61,78.27,77.33,74.55,65.51,69.23,78.51,83.9,84,1
2/4/2018 19:23,51.09,69.58,1,109,68.83,41.37,64.26,50.87,64.63,285.2,NA,135.5,156.1,156.2,157.8,3157,101.5652,0,1,33.5,32.51,32.68,29.74,31.16,36.89,35.97,31.64,30.64,31.15,70.11,71.02,70.15,71.79,71.2,68.77,67.73,71.44,71.85,72.11,69.8,75.2,458.26798,26.85678,1,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,74.09,56.1,76.61,75.83,73.42,63.45,67.52,76.78,82,82.5,1
2/4/2018 19:24,50.06,69.58,1,108.7,68.26,40.34,63.93,50.14,64.68,283.3,NA,135.2,155.6,155.8,157.5,3163,101.3344,0,1,33.64,32.5,32.77,29.74,31.18,36.88,36.06,31.64,30.7,31.24,70.02,70.99,70.1,71.76,71.2,68.8,67.69,71.35,71.81,71.99,69.8,75.2,462.00776,26.85293,1,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,73.08,54.81,75.33,74.66,72.27,61.35,66.76,75.4,80.8,81.3,1
2/4/2018 19:25,49.42,69.52,1,108.2,68.3,40.08,63.53,49.81,64.68,282.6,NA,135.1,155.4,155.8,157.4,3163,101.1035,0,1,33.66,32.52,32.83,29.78,31.21,36.88,36.15,31.66,30.73,31.28,69.91,70.94,70.04,71.75,71.16,68.83,67.56,71.35,71.79,71.88,69.8,75.2,468.03235,26.86832,1,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,72.35,53.71,74.46,73.77,71.3,60.12,66.7,74.52,80,80.5,1
2/4/2018 19:26,52.57,69.45,1,106.2,71.54,60.21,63.58,51.59,63.63,225.4,NA,199.7,191.5,191.3,193.7,3159,38.31778,0,1,33.73,32.59,32.85,29.82,31.26,36.87,36.36,31.66,30.86,31.35,69.83,70.89,69.92,71.67,71.12,68.75,67.43,71.28,71.84,71.86,69.8,75.2,403.37745,26.85293,1,1,0,27.93285,1,0,1,1,1,1,1,1,1,1,72.19,53.1,74.13,73.52,70.73,59.34,67.81,74.99,80.8,80.7,1
2/4/2018 19:27,60.96,69.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3157,30.23873,0,1,33.81,32.62,32.88,29.85,31.32,36.97,36.46,31.64,30.89,31.4,69.82,70.86,69.97,71.65,71.06,68.7,67.39,71.28,71.85,71.75,69.8,75.2,396.14129,26.86832,1,0,0,28.48689,1,0,1,1,1,1,1,1,1,1,74.89,55.01,76.74,75.87,72.04,61.92,70.15,79.32,85.7,83.8,1
2/4/2018 19:28,64.84,69.48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3135,30.0079,0,1,33.91,32.66,32.89,29.87,31.32,37.02,36.29,31.63,30.9,31.47,69.79,70.82,69.94,71.61,71.04,68.6,67.43,71.26,71.85,71.77,69.8,75.2,401.20801,26.85293,1,0,0,28.39455,1,0,1,1,1,1,1,1,1,1,78.15,57.72,80,78.97,74.34,65.39,73.49,83.1,89.5,86.9,1
2/4/2018 19:29,62.68,69.53,1,101.5,65.03,52.2,66.44,61.65,65.36,291.3,NA,130,179.4,179.5,181.5,3147,95.33279,0,1,33.96,32.69,32.95,29.9,31.31,37.04,36.24,31.62,30.89,31.5,69.76,70.81,69.9,71.62,71.04,68.64,67.5,71.26,71.85,71.67,69.8,75.2,469.86812,26.84908,1,1,0,28.30221,1,0,1,1,1,1,1,1,1,1,80.4,59.65,82,81.4,76.35,67.35,76.06,84.6,90.4,88.4,1
2/4/2018 19:30,55.62,69.61,1,109.3,63.41,54.18,66.19,56.6,64.82,280.9,NA,136,162.7,163,164.8,3142,100.6419,0,1,33.92,32.65,33.09,29.85,31.22,36.95,36.03,31.79,30.87,31.56,69.73,70.78,69.84,71.58,71.13,68.68,67.69,71.3,71.79,71.68,69.8,75.2,475.06206,26.84523,1,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,79.59,58.71,80.6,80.3,76.27,66.44,73.6,81.9,87.1,86.8,1
2/4/2018 19:31,52.55,69.55,1,108.6,69.12,41.42,65.72,52.69,64.83,285.7,NA,136.2,157.3,157.6,159.3,3145,102.0269,0,1,33.94,32.63,33.05,29.82,31.16,36.89,35.9,31.84,30.86,31.57,69.62,70.8,69.81,71.61,71.16,68.76,67.78,71.22,71.79,71.66,69.8,75.2,477.38262,26.87217,1,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,78.12,57.11,78.69,78.58,75.03,63.96,69.4,79.52,84.9,85.2,1
2/4/2018 19:32,50.75,69.58,1,108.5,67.74,40.85,65.42,51,64.93,282.7,NA,135.5,155.9,156,157.9,3152,101.1035,0,1,33.96,32.63,33.11,29.82,31.09,36.81,35.85,31.89,30.92,31.57,69.67,70.81,69.85,71.64,71.21,68.79,67.75,71.19,71.75,71.68,69.8,75.2,475.89359,26.86832,1,1,0,27.702,1,0,1,1,1,1,1,1,1,1,76.84,55.64,77.19,77.2,73.85,61.84,66.29,77.71,83.3,83.8,1
2/4/2018 19:33,49.88,69.52,1,107.9,68.38,40.08,64.83,50.2,64.9,283.7,NA,135.3,155.3,155.5,157.5,3161,101.3344,0,1,33.98,32.63,33.08,29.81,31.06,36.78,36.06,31.73,30.96,31.59,69.65,70.81,69.81,71.62,71.25,68.8,67.59,71.16,71.81,71.67,69.8,75.2,478.6061,26.85678,1,1,0,27.702,1,0,1,1,1,1,1,1,1,1,75.85,54.42,76,75.79,72.77,60.46,64.5,76.47,82.1,82.7,1
2/4/2018 19:34,50.04,69.48,1,106.5,70.02,50.78,64.42,51.02,64.42,254.4,NA,171.4,174.7,174.4,176.8,3161,70.63398,0,1,34.02,32.62,33.07,29.81,31.06,36.76,36.34,31.68,30.92,31.52,69.65,70.81,69.79,71.65,71.18,68.74,67.34,71.13,71.79,71.58,69.8,75.2,450.722009,26.86832,1,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,75.11,53.38,75.04,74.79,71.85,59.22,63.31,75.67,81.4,82,1
2/4/2018 19:35,57.87,69.48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3159,30.0079,0,1,34.05,32.63,33.04,29.85,31.13,36.9,36.59,31.61,30.91,31.58,69.62,70.79,69.75,71.61,71.17,68.66,67.21,71.18,71.73,71.64,69.8,75.2,412.94662,26.86447,1,0,0,28.34838,1,0,1,1,1,1,1,1,1,1,76.32,54.02,76.19,75.64,71.99,60.37,66.54,78.53,84.9,83.9,1
2/4/2018 19:36,63.6,69.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3156,30.0079,0,1,34.08,32.66,33.02,29.82,31.14,36.94,36.66,31.58,30.89,31.61,69.54,70.77,69.74,71.57,71.09,68.69,67.07,71.28,71.75,71.63,69.8,75.2,416.0167,26.86832,1,0,0,28.44072,1,0,1,1,1,1,1,1,1,1,79.54,56.72,79.54,78.83,74.07,63.21,72.65,82.8,89.3,87.2,1
2/4/2018 19:37,65.2,69.61,1,96.5,66.97,55.37,66.52,61.1,65.59,297,NA,130.6,182.6,182.7,184.7,3142,62.78576,0,1,34.06,32.66,33.03,29.83,31.15,36.98,36.6,31.56,30.93,31.59,69.57,70.77,69.77,71.62,71.14,68.59,67.16,71.27,71.68,71.65,69.8,75.2,456.08857,26.83369,1,1,0,28.44072,1,0,1,1,1,1,1,1,1,1,82.2,59.12,82.2,81.7,76.25,66.06,77.82,85.7,92.1,89.8,1
2/4/2018 19:38,58.22,69.67,1,106.6,60.49,55.17,66.33,58.11,64.93,280.4,NA,132.4,168.9,169.1,171,3148,101.5652,0,1,34.06,32.64,33.2,29.8,31.09,36.97,36.32,31.63,30.88,31.58,69.59,70.79,69.72,71.58,71.18,68.6,67.36,71.27,71.69,71.61,69.8,75.2,498.46867,26.86832,1,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,82.6,59.56,82.4,82.2,77.16,66.43,78.6,84.3,89.8,89.3,1
2/4/2018 19:39,53.76,69.67,1,109.2,67.68,44.99,66.11,54.08,64.8,285.1,NA,137.6,158.8,159.2,160.9,3148,101.1035,0,1,34.05,32.6,33.02,29.77,31,36.93,36.15,31.77,30.86,31.56,69.57,70.8,69.73,71.65,71.22,68.66,67.57,71.22,71.63,71.64,69.8,75.2,498.97639,26.87602,1,1,0,27.60966,1,0,1,1,1,1,1,1,1,1,81.1,57.9,80.4,80.4,76.21,64.88,77.24,81.6,87.3,87.4,1
2/4/2018 19:40,51.56,69.63,1,108.5,68.25,41.74,65.75,51.72,64.99,283.9,NA,135.6,157.1,157.5,159.2,3152,101.3344,0,1,34.01,32.61,33,29.73,30.97,36.88,35.89,31.8,30.97,31.54,69.58,70.74,69.71,71.6,71.26,68.71,67.79,71.23,71.78,71.69,69.8,75.2,501.23859,26.84908,1,1,0,27.60966,1,0,1,1,1,1,1,1,1,1,79.62,56.34,78.77,78.76,74.9,62.95,76.38,79.63,85.3,85.9,1
2/4/2018 19:41,50.36,69.61,1,108.4,68.65,40.34,65.39,50.69,65.07,286.6,NA,135.9,156,156.3,158.1,3154,101.3344,0,1,34.02,32.59,32.97,29.74,30.93,36.88,35.63,31.72,30.88,31.52,69.53,70.77,69.72,71.64,71.28,68.69,68.02,71.19,71.8,71.67,69.8,75.2,503.43131,26.85678,1,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,78.35,55.01,77.39,77.35,73.73,61.48,76.01,78.28,83.9,84.5,1
2/4/2018 19:42,49.68,69.57,1,107.8,69.44,40.08,64.82,50.13,65,287.2,NA,138.4,155.5,155.8,157.7,3157,101.5652,0,1,34.05,32.59,32.99,29.73,30.9,36.85,35.32,31.72,30.89,31.54,69.55,70.75,69.73,71.63,71.32,68.65,68.2,71.27,71.82,71.7,69.8,75.2,506.81276,26.85293,1,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,77.39,53.99,76.42,76.18,72.68,60.85,76.09,77.18,83,83.4,1
2/4/2018 19:43,53.32,69.57,1,105.7,71.93,61.54,64.69,52.27,64.45,226.2,NA,201.9,194.4,193.8,196.5,3144,34.85533,0,1,34.07,32.63,33.01,29.74,30.94,36.88,35.16,31.57,30.94,31.46,69.54,70.73,69.7,71.68,71.24,68.65,68.42,71.22,71.8,71.66,69.8,75.2,441.21094,26.86832,1,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,77.15,53.35,76.05,75.84,71.97,61.27,77.37,77.66,83.9,83.4,1
2/4/2018 19:44,61.47,69.52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3143,30.0079,0,1,34.68,32.67,33.02,30.2,31.03,36.91,35.09,31.77,30.91,31.46,69.53,70.68,69.7,71.64,71.2,68.63,68.56,71.27,71.81,71.69,69.8,75.2,434.01002,26.85293,1,0,0,28.34838,1,0,1,1,1,1,1,1,1,1,79.84,55.39,78.92,78.4,73.24,63.3,82.4,82,88.7,86.6,1
2/4/2018 19:45,65.18,69.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3138,30.0079,0,1,36.53,32.68,34.29,31.92,31.62,36.93,35.89,33.83,32.39,31.46,69.52,70.64,69.72,71.68,71.14,68.61,68.65,71.21,71.78,71.68,69.8,75.2,426.85534,26.84908,1,0,0,28.39455,1,0,1,1,1,1,1,1,1,1,82.8,58.05,82.1,81.5,75.59,65.98,80.4,85.6,92.1,89.3,1
2/4/2018 19:46,62.46,69.7,1,102.1,63.81,53.3,66.73,59.78,65.53,291.7,NA,130.4,178.1,178.3,180.3,3132,99.02607,0,1,36.2,32.69,34.1,31.62,31.93,36.92,36.88,34.35,32.35,31.44,69.57,70.62,69.78,71.63,71.14,68.6,68.7,71.16,71.83,71.77,69.8,75.2,495.95423,26.84908,1,1,0,27.97902,1,0,1,1,1,1,1,1,1,1,84.9,59.92,83.9,83.5,77.41,67.39,77.68,86.9,92.8,90.5,1
2/4/2018 19:47,55.62,69.75,1,109.4,63.48,53.32,66.51,56.02,65.05,279.3,NA,136.6,162.5,162.8,164.7,3131,100.411,0,1,35.57,32.67,33.78,30.66,31.96,36.87,36.98,34.56,31.31,31.35,69.56,70.67,69.81,71.6,71.13,68.7,68.7,71.19,71.96,71.8,69.8,75.2,500.14363,26.87217,1,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,83.8,58.84,82.4,82.4,77.07,65.69,73.08,84.1,89.4,88.6,1
2/4/2018 19:48,52.54,69.75,1,108.9,67.95,41.59,66.11,52.62,65.08,283.2,NA,136.1,157.2,157.5,159.2,3140,101.1035,0,1,34.91,32.63,33.19,30.7,31.69,36.82,36.25,33.75,31.15,31.34,69.55,70.68,69.78,71.66,71.14,68.77,68.62,71.15,71.95,71.83,69.8,75.2,496.24314,26.84908,1,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,82.2,57.21,80.6,80.6,75.91,63.79,68.75,81.7,87.1,86.8,1
2/4/2018 19:49,50.92,69.74,1,108.6,68.17,40.68,65.72,51.09,65.21,284.6,NA,136,156.3,156.6,158.3,3143,101.1035,0,1,34.4,32.62,32.98,30.39,31.49,36.79,36.15,32.85,31.15,31.31,69.54,70.72,69.79,71.67,71.2,68.78,68.46,71.18,71.97,71.79,69.8,75.2,497.02808,26.84908,1,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,80.8,55.73,79.01,79.03,74.66,61.38,64.59,79.89,85.3,85.3,1
2/4/2018 19:50,50.04,69.69,1,108.1,68.34,40.21,65.28,50.33,65.22,284.5,NA,135.6,155.5,155.9,157.7,3152,101.1035,0,1,34.9,32.64,33.07,30.48,31.41,36.8,36.12,33.2,31.12,31.29,69.54,70.73,69.76,71.68,71.25,68.79,68.1,71.16,71.95,71.83,69.8,75.2,497.58209,26.85293,1,1,0,27.702,1,0,1,1,1,1,1,1,1,1,79.74,54.54,77.73,77.74,73.6,59.8,62.56,78.64,84.1,84.1,1
2/4/2018 19:51,49.71,69.67,1,107.3,70.52,48.22,64.84,50.4,65,257.1,NA,163.9,170,170,172.1,3155,82.63714,0,1,35.14,32.67,33.31,30.47,31.37,36.91,36.36,33.43,31.02,31.32,69.53,70.72,69.77,71.69,71.29,68.7,67.68,71.2,71.93,71.83,69.8,75.2,480.99705,26.84908,1,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,78.86,53.55,76.73,76.7,72.69,58.83,60.69,77.7,83.3,83.1,1
2/4/2018 19:52,56.5,69.66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3161,29.77707,0,1,35.2,32.76,33.36,30.28,31.35,37.05,36.75,33.01,30.96,31.3,69.54,70.67,69.73,71.7,71.26,68.64,67.42,71.23,71.93,71.77,69.8,75.2,431.52986,26.85678,1,0,0,28.20987,1,0,1,1,1,1,1,1,1,1,79.43,53.65,77.14,76.95,72.43,59.99,62.95,79.65,86,84.3,1
2/4/2018 19:53,62.98,69.66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152,30.23873,0,1,35.36,32.81,33.13,30.13,31.33,37.17,37.06,32.49,30.93,31.31,69.45,70.63,69.71,71.72,71.23,68.59,67.21,71.24,71.74,71.77,69.8,75.2,438.15442,26.83754,1,0,0,28.39455,1,0,1,1,1,1,1,1,1,1,82.5,56.3,80.4,80.1,74.38,64.14,69.27,84,90.5,87.5,1
2/4/2018 19:54,65.64,69.75,1,94.5,72.86,50.21,66.96,60.27,66.27,293.8,NA,129.2,188.5,188.7,190.7,3141,50.32094,0,1,35.33,32.85,32.98,30.05,31.31,37.14,37.03,32.23,30.9,31.36,69.53,70.63,69.71,71.72,71.24,68.57,67.12,71.27,71.74,71.75,69.8,75.2,461.32969,26.85293,1,1,0,28.39455,1,0,1,1,1,1,1,1,1,1,85.5,58.8,83.2,82.9,76.61,67.49,75.07,87.2,93.5,90.1,1
2/4/2018 19:55,59.51,69.81,1,105.2,60.72,52.58,66.2,58.14,64.88,282.8,NA,130.7,171.6,171.7,173.8,3136,102.0269,0,1,35.21,32.81,33.04,29.95,31.24,37.09,36.79,32.16,30.85,31.4,69.52,70.67,69.74,71.69,71.23,68.59,67.25,71.29,71.73,71.76,69.8,75.2,512.18109,26.84523,1,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,86.4,59.84,84,84,77.89,67.41,77.37,86.5,92.2,90,1
2/4/2018 19:56,54.33,69.83,1,109.1,65.42,49.03,65.96,54.43,64.83,278.8,NA,137.6,159.4,159.6,161.3,3144,100.1802,0,1,35.14,32.79,33.03,29.91,31.16,37.02,36.47,32.17,30.83,31.39,69.51,70.64,69.76,71.72,71.32,68.69,67.47,71.35,71.74,71.69,69.8,75.2,511.38454,26.83369,1,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,84.7,58.27,81.9,82.2,76.94,65.19,76.22,83.5,89.4,87.8,1
2/4/2018 19:57,51.83,69.82,1,108.1,66.84,42.39,65.45,51.78,64.95,279.2,NA,135.3,156.7,157.1,158.8,3147,100.6419,0,1,34.86,32.79,33.1,29.84,31.11,36.96,36.22,32.13,30.8,31.43,69.51,70.69,69.77,71.73,71.35,68.73,67.73,71.34,71.93,71.72,69.8,75.2,513.5196,26.84138,1,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,83,56.66,80,80.6,75.67,63.24,75.5,81.5,87.3,86.1,1
2/4/2018 19:58,50.53,69.81,1,107.9,67.32,40.65,64.84,50.68,65.02,281.6,NA,135.8,156,156.5,158.1,3152,100.411,0,1,34.82,32.82,33.21,29.93,31.08,36.96,35.88,32.01,30.86,31.44,69.54,70.66,69.78,71.78,71.36,68.76,67.91,71.35,71.91,71.79,69.8,75.2,508.10752,26.82984,1,1,0,27.60966,1,0,1,1,1,1,1,1,1,1,81.6,55.27,78.52,79.06,74.39,61.49,73.62,79.97,85.9,84.6,1
2/4/2018 19:59,49.82,69.79,1,107.3,67.65,40.13,64.45,50.11,64.96,281.6,NA,135.4,155.4,155.7,157.5,3158,100.8727,0,1,34.79,32.81,33.06,29.93,31.06,36.93,35.76,31.87,30.88,31.46,69.54,70.64,69.73,71.78,71.39,68.73,68.05,71.36,71.9,71.76,69.8,75.2,512.66678,26.84908,1,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,80.7,54.16,77.61,77.94,73.38,60.02,68.91,79.05,85,83.6,1
2/4/2018 20:00,50.66,69.79,1,107,67.85,44.59,64.12,49.9,64.86,237.9,NA,170.4,164.4,164.4,166.6,3156,60.93912,0,1,34.81,32.82,33.02,29.9,31.05,36.97,35.76,31.84,30.92,31.51,69.52,70.65,69.71,71.78,71.39,68.67,67.96,71.44,71.92,71.8,69.8,75.2,475.19162,26.8183,1,1,0,27.702,1,0,1,1,1,1,1,1,1,1,80,53.28,76.84,77.19,72.45,59.25,67.31,78.46,84.8,83,1
2/4/2018 20:01,59.06,69.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152,30.0079,0,1,34.81,32.89,32.98,29.9,31.08,37.09,35.91,31.74,30.93,31.53,69.5,70.6,69.77,71.78,71.3,68.64,67.86,71.37,71.88,71.65,69.8,75.2,445.0221,26.85293,1,0,0,28.34838,1,0,1,1,1,1,1,1,1,1,81.6,54.28,78.46,78.69,72.85,61.08,70.55,81.7,88.9,85.2,1
2/4/2018 20:02,64.14,69.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3148,30.23873,0,1,34.76,32.93,33.03,29.9,31.14,37.2,35.96,31.6,30.94,31.54,69.53,70.52,69.75,71.76,71.32,68.55,67.81,71.42,71.92,71.69,69.8,75.2,449.25782,26.84908,1,0,0,28.44072,1,0,1,1,1,1,1,1,1,1,84.7,57.08,81.8,81.9,74.99,64.53,75.77,85.7,92.9,88.4,1
2/4/2018 20:03,64.9,69.85,1,99,66.74,61.54,67.19,58.58,66.79,286.2,NA,153.6,190.3,190.4,192.5,3143,71.09563,0,1,34.67,32.93,33.04,29.82,31.08,37.23,35.92,31.65,30.93,31.54,69.49,70.59,69.73,71.77,71.29,68.56,67.89,71.46,71.87,71.73,69.8,75.2,490.888169,26.83754,1,1,0,28.39455,1,0,1,1,1,1,1,1,1,1,87.5,59.44,84.5,84.7,77.26,67.41,79.22,88.5,95.1,90.6,1
2/4/2018 20:04,57.57,69.94,1,107.6,60.19,56.39,66.47,56.95,65.11,276.4,NA,131.9,167.7,167.9,169.9,3137,101.1035,0,1,34.64,32.87,33.12,29.73,31.05,37.11,35.76,31.66,30.89,31.52,69.53,70.6,69.79,71.79,71.3,68.61,68.03,71.52,71.94,71.74,69.8,75.2,518.46105,26.85293,1,1,0,27.702,1,0,1,1,1,1,1,1,1,1,87.5,59.53,84.2,84.7,77.88,67.34,75.12,86.5,92.5,89.5,1
2/4/2018 20:05,53.59,69.92,1,109.3,67.14,43.16,65.94,53.61,64.99,282.6,NA,137.3,158.5,159,160.6,3149,100.6419,0,1,34.57,32.82,33.13,29.68,31.03,37,35.75,31.65,30.88,31.51,69.53,70.66,69.75,71.83,71.37,68.69,68.08,71.52,71.96,71.74,69.8,75.2,518.86521,26.85293,1,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,86,57.83,82.1,83,76.78,64.9,71.01,83.8,89.7,87.6,1
2/4/2018 20:06,51.51,69.96,1,108.5,67.37,41.37,65.34,51.42,65.09,283.3,NA,135.8,156.9,157.4,159.1,3163,101.3344,0,1,34.47,32.85,33.18,29.7,30.96,36.95,35.74,31.51,30.79,31.49,69.56,70.64,69.81,71.81,71.39,68.78,68.07,71.48,72.01,71.72,69.8,75.2,519.05014,26.83754,1,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,84.7,56.36,80.4,81.3,75.52,62.58,67.71,81.9,87.9,86,1
2/4/2018 20:07,50.45,69.93,1,107.8,67.83,40.43,64.73,50.5,65.1,283.1,NA,135.9,156.1,156.5,158.2,3166,101.3344,0,1,34.43,32.82,33.44,29.87,30.93,36.93,35.94,31.61,30.84,31.47,69.57,70.69,69.83,71.85,71.42,68.76,67.97,71.57,72.01,71.78,69.8,75.2,522.75485,26.85678,1,1,0,27.84051,1,0,1,1,1,1,1,1,1,1,83.4,55.03,79.12,79.74,74.35,61.26,65.71,80.6,86.7,84.8,1
